source,time,talker,text
iron-man-2008,,OBADIAH,"Tony. Please. I’ll be out of here in a minute. Tony finally nods, pushes a button, sending the call to voice mail. Obadiah meets Tony’s eyes, fatherly. shoulder. Puts a hand on Tony’s"
iron-man-2008,,OBADIAH,"We have too much history to part on bad terms. I’d like your blessing. Tony’s eyes, suddenly registering a paralyzing pain. ) . 138 FLASH ON: Stane’s ear, the blue electronic ‘filter’, like the ones he wore with Raza. Tony sinks back in his chair. down on the table. Easy, now. Stane places the sonic taser"
iron-man-2008,,OBADIAH,Try to breathe... He kneels beside Tony. Unbuttons Tony’s shirt.
iron-man-2008,,OBADIAH,"You can’t mess with progress, Tony. It’s an insult to the Gods. You created your greatest weapon ever -but you think that means it belongs to you. It belongs to the world. CLOSE ON - TONY’S EYES: wide with pain, unable to move. he can do is gasp and gurgle as -- All Stane begins removing the chest-piece from its socket."
iron-man-2008,,OBADIAH,"Your “heart” will be the seed of the next generation of weapons. They’ll help us steer the world back in the right direction -- put the balance of power back in our hands. The right hands. CLOSE ON - OBADIAH: he removes Tony’s “heart”, the RT glow reflecting on his face."
iron-man-2008,,OBADIAH,"By the time you die, my prototype will be operational. (smiles) It’s not as conservative as yours. He wraps the heart in cloth. Then stands, clicking off the sonic taser and pocketing it. Tony rolls from the chair, onto his back, staring at the ceiling. Already slipping away. Then-OBADIAH The sad thing is...we’re both the good guys. Obadiah kills the lights and leaves 139 INT. XX/XX/07 RHODEY’S OFFICE - NIGHT Rhodey is on the phone with Pepper."
iron-man-2008,,RHODEY,"What do you mean, he paid to have Tony killed? Slow down. Why would Obadiah-- (listens) Where is Tony now? A. 139 A140 . INT. PARKING GARAGE - NIGHT A140 Pepper, Coulson and five dark-suited Agents walk with urgency towards two Crown Victorias. Pepper is on her cellphone, worried-PEPPER --I don’t know, he’s not answering his phone. Will you just go over there and check on him? Thanks Rhodey. She CLICKS off. The Agents pile into the Crown Vics, and Coulson holds a door open for her. Pepper instead beelines for her parked Audi."
iron-man-2008,,PEPPER,"I know a short cut. She hops in. Coulson looks at the Agent behind the wheel, then back at Pepper."
iron-man-2008,,COULSON,"I’ll ride with her. Coulson hurries over, jumps in and the Audi races off. Crown Vics try to keep up. B140 The INT. TONY’S LIVING ROOM - NIGHT B140 Tony, on fumes, pulls himself up a shelving system. It topples, spilling items -- including the Lucite-encased heart Pepper gave him. He crawls to it, smashes it open. CLOSE ON - TONY’S HAND: lifting the glowing chest piece. C140 INT. SUB-BASEMENT PIPE ROOM - NIGHT Obadiah inserts the glowing “heart” he stole from Tony’s chest into the Dynamo’s chest. We can only see slivers of the full suit on its scaffolding. The heart locks in place and we go -CLOSE ON - DYNAMO’S EYES: coming alive. A. 140"
iron-man-2008,,AGENT,They take cover and the Agent hits a clacker. blown off its hinges. A145 The door is INT. SUB-BASEMENT PIPE ROOM - NIGHT A145 Obadiah looks up at the -SECURITY MONITORS: bad news. Pepper and the Agents infiltrating and moving towards the pipe room stairway. Obadiah’s face sets. to the Dynamo. B145 INT. He begins climbing up the scaffolding TONY’S LIVING ROOM - NIGHT We HEAR A DOOR SPLINTERING. B145 Rhodey rushes in and finds -- Traces of blood on the floor. The collapsed shelving unit. Tony staggering to stay on his feet.
iron-man-2008,,TONY,Where’s Pepper?
iron-man-2008,,RHODEY,"Don’t worry, she’s with the Feds. They’re on their way to Stark to arrest Obadiah."
iron-man-2008,,TONY,"(grim--) They’re going to need a lot more than a few Agents. Give me hand. C145 A. INT. TONY’S WORKSHOP - NIGHT C145 The door swings open and Tony and Rhodey enter. shocked, his eyes playing over -- Rhodey stops The Hall of Armor. The hanging Mark II suit. The weaponized battle-ready Mark III. Components, rows of helmets, boots, gauntlets and future design prototypes littered everywhere. 145 INT."
iron-man-2008,,SUB-BASEMENT PIPE ROOM - NIGHT,"145 Pepper and the Agents drift through a metal jungle of vats, machines, armored limbs and guts hanging from tethers. Utility pipes run along the walls. They come upon the Mark I armor and stop, spooked. We notice: an empty scaffolding. Pepper advances, Coulson and his team fanning out. CLOSE ON - AN AGENT: looking off. of frame. A146 INT. Suddenly, he’s yanked out TONY’S WORKSHOP - SAME TIME - NIGHT A146 Rhodey helps Tony rivet a last panel in place, then tosses him the Mark III helmet. Tony lowers the helmet. Blasts off through the hole in the ceiling, knocking it even wider. Rhodey stares after him, impressed as hell. He sees the Mark II, beelines for it. Then -- Considers, then -- Shakes his head. He moves for Tony’s car collection. Likes the R8. fires her up and screeches after Tony. B146 INT. ."
iron-man-2008,,SUB-BASEMENT PIPE ROOM - SAME TIME - NIGHT,"B146 Wandering the fringes, Pepper tries to make a call on her cell. No signal. PEPPER’S POV: through the pipes and girders, she spots what may be a pair of glowing eyes. The WHIRR of hydraulics and GRINDING METAL -Wild gunfire suddenly breaks out. Bullets ricochet, hitting pipes, spewing steam and coolants. Pepper rushes away from the pandemonium. She whirls, squinting through the machine gears and steam, seeing flashes of -Agents running for cover, firing their guns at some giant flitting shadow. Another agent is yanked out of view and SCREAMS."
iron-man-2008,,ANGLE ON - PEPPER,"Panicked, trying to find a way out. B146 . B146 CONTINUED: A piece of metal zips at her head, cutting pipes before it embeds itself in the cement above her. And now -An Agent staggers out of the murk with his radio."
iron-man-2008,,AGENT,"Agents down, agents down! (seeing Pepper) GET OUT OF HERE -He throttles her towards the exit, then runs off, firing and-Pepper, half-way up the stairs, turns hearing the three-ton THUMP of the Dynamo’s legs charging out of the mist, but -The armor is too big for the stairwell and crashes into it in a shower of debris. All we see is a brightly glowing chest-piece and arms, raking cement, grinding, trying to get up the stairs after -Pepper, who fumbles her way up and out. 146"
iron-man-2008,,ARK REACTOR - CONTINUOUS - NIGHT,"Pepper slams the door behind her. Silence. She catches her breath, dials on her cell with shaky fingers -PEPPER Tony! Obadiah’s got a whole assembly line under the Ark. inside one of them--! He’s TONY (O.S.) Where are you--? Now she hears -THUMP from below her. another and -- The asphalt cracks. Another THUMP and Pepper is knocked over as the asphalt bulges open to reveal the Dynamo’s fist. Her cellphone skitters away. Like a hatching dinosaur, he peels away asphalt, pulling himself out of the ground, and finally -98A. 148 Rises to his full height. He turns, face-to-face with Pepper, who’s a gnat against this dull-grey leviathan."
iron-man-2008,,PEPPER,"(backpedaling) Obadiah... Dynamo keeps coming, not a single forgiving feature in the steel-face and dead eyes. Her foot hits her cellphone and she grabs it. And now she’s almost backed up against the Plexiglas of the ARK Reactor when -Tony--"
iron-man-2008,,PEPPER,"TONY (O.S.) Pepper, I have one thing I need to say to you: DUCK! Pepper dives as-- ) . 148 The Dynamo stops, jerking his head up to see -Iron Man, diving out of the sky at him, feet first. on the Dynamo’s shoulders, and -- He lands The iron giants crash back into the hole Dynamo crawled from. 149 INT. SUB-BASEMENT PIPE ROOM - CONTINUOUS - NIGHT 149 The warriors fall and hit a grating. Dynamo breaks through, plunging through pipes and into the water below, while -Iron Man tumbles along the unbroken part of the grating and falls out of sight. A150 EXT. ARK REACTOR - SAME TIME - NIGHT A150 The atrium glass ruptures outward from the underground impact. Pepper dives to shield herself. She sees-The reactor-housing has been cracked. KLAXONS BLARE. Warning lights flash as the damaged reactor begins to ‘melt down’. B150 INT."
iron-man-2008,,SUB-BASEMENT PIPE ROOM - SECONDS LATER - NIGHT,"B150 DYNAMO’S POV: We emerge out of the water, searching for Iron Man. 150 INTERCUT - INT. TONY’S SUIT - SAME TIME - NIGHT 150 POV - MOVING: sweeping around the steel-maze with his INFRARED, but perforated steam pipes cast red plumes and confusing shadows everywhere. OBADIAH (O.S.) It’s miraculous, Tony, it’s your Ninth Symphony. Trying to rid the world of weapons, you gave it its best one ever."
iron-man-2008,,TONY,"This wasn’t meant for the world. Still moving, still swiveling through the murk -OBADIAH (O.S.) How can you be so selfish? Do you understand what you’ve created? (MORE) OBADIAH (O.S.) (cont'd) This will put the balance of power back in our hands for decades. Your country needs this. 99A. 150"
iron-man-2008,,TONY,What kind of world will it be when everybody’s got one? OBADIAH (O.S.) Your father helped give us the bomb. What kind of world would it be if he’d failed us? ) 151 INTERCUT - INT. . 150
iron-man-2008,,DYNAMO SUIT - SAME TIME,"151 STANE’S POV: waiting, as Iron Man emerges from behind machinery and girders. He doesn’t see Dynamo, who charges -CUT TO: 152"
iron-man-2008,,PIPE ROOM - SAME TIME,"A159 Iron Man realizes too late that Dynamo is coming at him like a bullet-train. He’s hit, driven backwards in Dynamo’s vicegrip, and they -Smash into the cement wall and punch clean through it onto -- 159 EXT. ."
iron-man-2008,,HIGHWAY - CONTINUOUS - NIGHT,"159 They crash into a truck trailer, passing through it and onto the highway, tossing vehicles aside. More cars screech, collide. A HYDROGEN-POWERED bus jackknives, narrowly averting disaster. People flee vehicles. In Tony’s H.U.D., “INCOMING CALL” flashes-PEPPER (O.S.) TONY -- ARE YOU THERE?"
iron-man-2008,,TONY,"A little busy, Pepper-PEPPER (O.S.) The reactor’s been it-TONY Get to the control room. down-- Shut it PEPPER (O.S.) How the hell do I shut it down?? Dynamo rises first, grabs a Volvo station-wagon with a stunned mother and kids inside. Iron Man rises as the Dynamo lifts the car over his head. Don’t."
iron-man-2008,,TONY,This is our fight.
iron-man-2008,,OBADIAH,"People are always going to die, Tony -- part of the chess game. INTERCUT - INT. VOLVO - SAME TIME - NIGHT 102. 159 The world skewed fifteen feet below them. The mother whiteknuckles the steering wheel in terror. The kids scream. CUT TO: Tony, trying his palm RTs. Nothing. TONY (O.S.) Emergency power! JARVIS (O.S.) Sir, you’ll drain the -NOW! TONY (O.S.) Dynamo winds up to throw the car when Iron Man nails him with a huge Repulsor blast from his chest. Dynamo is knocked back, throwing the car at -Iron Man, who catches it. armor to handle and he -- But the weight is too much for his Buckles, saving the car from impact, but gets trapped underneath it. CUT TO: Tony’s HEADS-UP DISPLAY: “POWER CRITICAL: RECHARGING...” CUT TO: Inside the Volvo, it takes everyone a moment to realize they’re okay. Then, as Dynamo clumps towards them-GO, MOM!"
iron-man-2008,,GO --,"She stamps the gas. CUT TO: Iron Man, dragged as the Volvo speeds forward. A shower of sparks fly from his suit. A wild weaving ride. Dynamo follows, using cars as stepping stones. pell-mell, jumping the highway divider. People flee CUT TO: A160 INT. A. TONY’S AUDI R8 - SAME TIME - NIGHT A160 Rhodey driving like hell, HONKING. Tail lights flash past like tracers as he slaloms through tight traffic. CUT TO: Iron Man finally manages to push the car off him. away, three gaping Kids staring out the back. It speeds 103. A160 Tony staggers up, trying to regain his footing as Dynamo pulls up. They clash in a CACOPHONY of steel and GRINDING HYDRAULICS. Stane knocks Tony into a mini-van and pounds him mercilessly. TONY? PEPPER (O.S.) Where are you--? CUT TO: Tony, his helmet now being squeezed by the Dynamo. PEPPER (O.S.) I’m in the control room. Now what?"
iron-man-2008,,TONY,Central panel. Red button. it. 160 Press INTERCUT - INT. ARK REACTOR CONTROL ROOM - SAME TIME - NIGHT160 DEAFENING KLAXONS. Pepper flips open a panel to find -- A HUNDRED BUTTONS. All red. All flashing.
iron-man-2008,,PEPPER,"Thanks, Tony. TONY (O.S.) What’s the delta rate? Pepper finds the monitor. 1-2-5-0. Damn --"
iron-man-2008,,TONY,104. 160
iron-man-2008,,PEPPER,Damn?! I don’t want to hear “damn.” GET UP HERE-CUT TO: 161 TONY’S H.U.D. 161 Cracking under Dynamo’s pressure.
iron-man-2008,,TONY,"Pepper, I’m delegating this to you. FIND A WAY! CUT TO: 162"
iron-man-2008,,IRON MAN,162 as he finally rolls and frees himself from Dynamo.
iron-man-2008,,TONY,You know what happens when that reactor blows. A lot of people are going to die.
iron-man-2008,,OBADIAH,"It didn’t have to end like this, Tony. You were down -- you should’ve stayed down. And they’re about to collide again when -A Shit Kicking Biker on a Harley weaves from around a truck. He realizes his mistake and jams the throttle, but -Dynamo grabs the front wheel of the motorbike, (sending the Biker flying), and in one swoop belts Iron Man with it. Tony tumbles away and struggles to get up. Falls, tries again, but Dynamo is all over him, smacking him with the bike. 163 INT. TONY’S AUDI R8 - DRIVING - SAME TIME - NIGHT 163 Rhodey, in the breakdown lane, weaving around waves of fleeing people, toppled cars and debris till he sees -- 105. 163 Dynamo standing over Tony, about to deliver his death-blow. He red lines the engine and pops the clutch. CUT TO: 164 EXT."
iron-man-2008,,HIGHWAY - SAME TIME - NIGHT,"The R8 rockets forward. seconds. 164 Zero to sixty in under three The Dynamo raises the Harley over his head, ready to smash Tony’s already broken helmet. He looks up a second too late-The car hits Dynamo’s leg and crumples, tumbling away like a toy, and now -The Dynamo, un-weighted, reels around to catch his balance, but pitches head-first into the hydrogen bus perforating it. CLOSE ON - DYNAMO: struggling to free himself. fingers set off a spark and -- His groping HELLFIRE ERUPTS -- blanking the Dynamo and everything around it. Flames roll over Tony. Over the crushed sports car, igniting its leaking tanks. Tony removes his broken helmet and staggers to the car, tearing it open like a can."
